publish_day_index,date,slot,load_hat_kw,pv_hat_kw,net_hat_kwh
170,2025-06-20T00:00:00,96,4458.29350149,3623.41233481,139.146861114
170,2025-06-20T00:00:00,97,4455.23287593,3395.56797448,176.610816908
170,2025-06-20T00:00:00,98,4419.95483804,3203.90096457,202.675645578
170,2025-06-20T00:00:00,99,4442.43008707,3037.81855909,234.10192133
170,2025-06-20T00:00:00,100,4609.32973462,2879.67954849,288.275031022
170,2025-06-20T00:00:00,101,4467.14163382,2679.38075054,297.960147212
170,2025-06-20T00:00:00,102,4057.87967003,2434.68707521,270.532099136
170,2025-06-20T00:00:00,103,3918.29554782,2191.09806117,287.866247774
170,2025-06-20T00:00:00,104,4034.26806493,1960.41277235,345.642548763
170,2025-06-20T00:00:00,105,4214.24813767,1730.99105606,413.876180267
170,2025-06-20T00:00:00,106,4253.33013053,1490.94971175,460.396736464
170,2025-06-20T00:00:00,107,4037.36589494,1282.61090596,459.125831498
170,2025-06-20T00:00:00,108,3773.95138094,1106.97571414,444.495944468
170,2025-06-20T00:00:00,109,3814.88030961,922.446756054,482.072258926
170,2025-06-20T00:00:00,110,3906.01227729,736.800818469,528.201909804
170,2025-06-20T00:00:00,111,3912.65350672,562.618349092,558.339192938
170,2025-06-20T00:00:00,112,3930.34231771,401.040055721,588.217043665
170,2025-06-20T00:00:00,113,3885.78560966,241.960269083,607.30422343
170,2025-06-20T00:00:00,114,3821.7425799,116.514236224,617.538057279
170,2025-06-20T00:00:00,115,3882.88662016,79.534468964,633.892025199
170,2025-06-20T00:00:00,116,3977.10175738,53.2764444818,653.970885483
170,2025-06-20T00:00:00,117,3966.05606192,24.8211943203,656.872477934
170,2025-06-20T00:00:00,118,3805.62590812,2.34853190459,633.879562702
170,2025-06-20T00:00:00,119,3755.22036076,0,625.870060126
170,2025-06-20T00:00:00,120,3824.94420249,0,637.490700415
170,2025-06-20T00:00:00,121,3795.61121253,0,632.601868755
170,2025-06-20T00:00:00,122,3819.81108048,0,636.63518008
170,2025-06-20T00:00:00,123,3892.70884857,0,648.784808096
170,2025-06-20T00:00:00,124,3849.18957605,0,641.531596009
170,2025-06-20T00:00:00,125,3884.45460258,0,647.40910043
170,2025-06-20T00:00:00,126,3960.62453218,0,660.104088697
170,2025-06-20T00:00:00,127,3828.08580263,0,638.014300439
170,2025-06-20T00:00:00,128,3686.83704487,0,614.472840811
170,2025-06-20T00:00:00,129,3687.8831031,0,614.64718385
170,2025-06-20T00:00:00,130,3746.65607283,0,624.442678805
170,2025-06-20T00:00:00,131,3521.45457663,0,586.909096105
170,2025-06-20T00:00:00,132,3182.41648088,0,530.402746814
170,2025-06-20T00:00:00,133,3245.78504928,0,540.96417488
170,2025-06-20T00:00:00,134,3332.30834646,0,555.384724409
170,2025-06-20T00:00:00,135,3226.66733232,0,537.77788872
170,2025-06-20T00:00:00,136,3104.32304192,8.40699296559,515.986008159
170,2025-06-20T00:00:00,137,3118.59119248,18.1673543537,516.737306354
170,2025-06-20T00:00:00,138,3212.88901338,27.3266311498,530.927063705
170,2025-06-20T00:00:00,139,3212.73711281,35.6851643492,529.508658077
170,2025-06-20T00:00:00,140,3260.41365816,43.0635994859,536.225009779
170,2025-06-20T00:00:00,141,3311.6647279,49.3053042919,543.726570601
170,2025-06-20T00:00:00,142,3162.48208321,54.2785271232,518.033926015
170,2025-06-20T00:00:00,143,3032.66900953,57.8782646223,495.798457485
170,2025-06-20T00:00:00,144,3049.61011556,60.0278107025,498.263717476
171,2025-06-21T00:00:00,1,3335.31251487,66.2736645603,544.839808386
171,2025-06-21T00:00:00,2,3331.68917465,64.4374248722,544.541958296
171,2025-06-21T00:00:00,3,3261.44999526,60.9474863446,533.417084819
171,2025-06-21T00:00:00,4,3253.00400362,55.8723738279,532.855271631
171,2025-06-21T00:00:00,5,3260.31836187,49.3139797466,535.167397021
171,2025-06-21T00:00:00,6,3251.58852634,41.4064568772,535.030344911
171,2025-06-21T00:00:00,7,3230.16104705,32.3147045182,532.974390423
171,2025-06-21T00:00:00,8,3111.28134703,22.2324662009,514.841480138
171,2025-06-21T00:00:00,9,3003.30353226,11.3800623156,498.653911658
171,2025-06-21T00:00:00,10,3096.38431233,0.00178592759721,516.063754401
171,2025-06-21T00:00:00,11,3066.15676917,0,511.026128196
171,2025-06-21T00:00:00,12,2944.514226,0,490.752371
171,2025-06-21T00:00:00,13,3061.1506247,0,510.191770783
171,2025-06-21T00:00:00,14,3014.45322714,0,502.40887119
171,2025-06-21T00:00:00,15,2818.36142266,0,469.726903777
171,2025-06-21T00:00:00,16,2889.79672265,0,481.632787108
171,2025-06-21T00:00:00,17,2866.29183374,0,477.715305624
171,2025-06-21T00:00:00,18,2721.12939779,0,453.521566298
171,2025-06-21T00:00:00,19,2806.76570438,0,467.794284063
171,2025-06-21T00:00:00,20,2859.89323136,0,476.648871893
171,2025-06-21T00:00:00,21,2831.97223703,0,471.995372838
171,2025-06-21T00:00:00,22,2939.13483854,0,489.855806423
171,2025-06-21T00:00:00,23,2968.88454459,0,494.814090765
171,2025-06-21T00:00:00,24,2850.70945253,0,475.118242088
171,2025-06-21T00:00:00,25,2747.04214984,0,457.840358307
171,2025-06-21T00:00:00,26,2734.85865641,0,455.809776068
171,2025-06-21T00:00:00,27,2771.37319539,10.3964768125,460.16278643
171,2025-06-21T00:00:00,28,2753.55183506,40.6520343992,452.149966777
171,2025-06-21T00:00:00,29,2717.59350489,70.1300002588,441.243917439
171,2025-06-21T00:00:00,30,2684.71958102,111.20426428,428.919219456
171,2025-06-21T00:00:00,31,2650.15036131,234.11792177,402.672073256
171,2025-06-21T00:00:00,32,2703.59608917,388.206467216,385.898270326
171,2025-06-21T00:00:00,33,2848.57690709,545.658898772,383.819668053
171,2025-06-21T00:00:00,34,2971.08203537,718.084310816,375.49962076
171,2025-06-21T00:00:00,35,2937.69501645,907.920015112,338.295833556
171,2025-06-21T00:00:00,36,2821.42882196,1106.25155663,285.862877556
171,2025-06-21T00:00:00,37,2824.991058,1300.5143969,254.079443516
171,2025-06-21T00:00:00,38,2835.06349547,1497.96164083,222.850309106
171,2025-06-21T00:00:00,39,2781.44389357,1711.21043928,178.372242382
171,2025-06-21T00:00:00,40,2745.46018131,1949.53079351,132.654897965
171,2025-06-21T00:00:00,41,2904.88410267,2207.24511773,116.273164156
171,2025-06-21T00:00:00,42,3188.3635021,2468.19192813,120.02859566
171,2025-06-21T00:00:00,43,3326.97685964,2712.33452573,102.440388984
171,2025-06-21T00:00:00,44,3348.48690634,2931.95097101,69.4226558881
171,2025-06-21T00:00:00,45,3346.32446079,3141.69647873,34.1046636758
171,2025-06-21T00:00:00,46,3364.11770709,3367.09817918,-0.496745349778
171,2025-06-21T00:00:00,47,3301.33023572,3600.91846063,-49.9313708185
171,2025-06-21T00:00:00,48,3228.21988122,3842.27061732,-102.34178935
171,2025-06-21T00:00:00,49,3311.55737882,4096.00626245,-130.741480606
171,2025-06-21T00:00:00,50,3292.85536731,4332.36904572,-173.252279736
171,2025-06-21T00:00:00,51,3158.33726192,4545.87192251,-231.255776764
171,2025-06-21T00:00:00,52,3193.41143957,4750.86383326,-259.575398949
171,2025-06-21T00:00:00,53,3460.10853135,4912.25416801,-242.024272776
171,2025-06-21T00:00:00,54,3803.03932574,5063.06253171,-210.00386766
171,2025-06-21T00:00:00,55,3969.48760528,5288.04067937,-219.758845681
171,2025-06-21T00:00:00,56,3950.73459192,5555.30685889,-267.428711162
171,2025-06-21T00:00:00,57,3858.42485243,5797.75590831,-323.221842648
171,2025-06-21T00:00:00,58,3824.78374939,5963.93579928,-356.525341647
171,2025-06-21T00:00:00,59,3836.02288906,6085.66529038,-374.940400219
171,2025-06-21T00:00:00,60,3890.91487089,6214.57165793,-387.276131173
171,2025-06-21T00:00:00,61,3982.14370496,6370.35637486,-398.035444983
171,2025-06-21T00:00:00,62,3895.93656983,6455.95335789,-426.669464677
171,2025-06-21T00:00:00,63,3745.96782663,6496.89591212,-458.488014249
171,2025-06-21T00:00:00,64,3857.08479246,6624.93818467,-461.308898702
171,2025-06-21T00:00:00,65,3898.3381198,6792.12746358,-482.298223964
171,2025-06-21T00:00:00,66,3778.77839234,6961.44078692,-530.44373243
171,2025-06-21T00:00:00,67,3740.81866697,7107.63163343,-561.135494411
171,2025-06-21T00:00:00,68,3733.05252548,7037.11292778,-550.676733716
171,2025-06-21T00:00:00,69,3744.66586901,6846.84759543,-517.030287737
171,2025-06-21T00:00:00,70,3835.78115997,6847.64884014,-501.977946695
171,2025-06-21T00:00:00,71,3883.83684034,6882.89428465,-499.842907385
171,2025-06-21T00:00:00,72,3894.33644568,6908.22464389,-502.314699701
171,2025-06-21T00:00:00,73,3972.55783056,7036.47952449,-510.653615655
171,2025-06-21T00:00:00,74,3936.10491783,7083.02593252,-524.486835782
171,2025-06-21T00:00:00,75,3833.13901578,6897.01697349,-510.646326286
171,2025-06-21T00:00:00,76,3898.68849223,6520.04246842,-436.892329365
171,2025-06-21T00:00:00,77,3912.36773019,6306.06704168,-398.949885248
171,2025-06-21T00:00:00,78,3871.39743593,6355.57124628,-414.028968392
171,2025-06-21T00:00:00,79,3987.40580613,6430.73443784,-407.221438619
171,2025-06-21T00:00:00,80,4006.44567315,6277.52432127,-378.51310802
171,2025-06-21T00:00:00,81,3918.81626954,5995.20315607,-346.06448109
171,2025-06-21T00:00:00,82,3986.1498237,5915.13018176,-321.496726343
171,2025-06-21T00:00:00,83,4102.60868363,5888.93239423,-297.720618433
171,2025-06-21T00:00:00,84,4168.30694346,5797.95913054,-271.608697847
171,2025-06-21T00:00:00,85,4182.25080628,5668.96630253,-247.785916041
171,2025-06-21T00:00:00,86,4134.37916045,5497.91259906,-227.255573101
171,2025-06-21T00:00:00,87,4071.71348114,5311.09743065,-206.563991585
171,2025-06-21T00:00:00,88,4079.83474059,5163.51267468,-180.612989015
171,2025-06-21T00:00:00,89,4154.49442046,5064.72719551,-151.705462509
171,2025-06-21T00:00:00,90,4218.41700985,4983.30546847,-127.481409771
171,2025-06-21T00:00:00,91,4189.01476418,4868.64905763,-113.272382242
171,2025-06-21T00:00:00,92,4159.66320531,4709.85068326,-91.6979129915
171,2025-06-21T00:00:00,93,4213.51926649,4494.73447608,-46.8692015986
171,2025-06-21T00:00:00,94,4339.21218659,4210.55750754,21.4424465079
171,2025-06-21T00:00:00,95,4377.85451457,3889.47761485,81.3961499528
171,2025-06-21T00:00:00,96,4397.38772296,3600.48845296,132.816544999
171,2025-06-21T00:00:00,97,4566.36785068,3401.11605096,194.208633286
171,2025-06-21T00:00:00,98,4438.07508645,3205.59254731,205.413756524
171,2025-06-21T00:00:00,99,4198.33985021,2994.66817992,200.611945049
171,2025-06-21T00:00:00,100,4442.67223573,2819.46279555,270.534906696
171,2025-06-21T00:00:00,101,4302.74381002,2606.67687285,282.677822862
171,2025-06-21T00:00:00,102,3775.16621873,2355.15874135,236.667912897
171,2025-06-21T00:00:00,103,3761.79540459,2142.68554034,269.851644043
171,2025-06-21T00:00:00,104,3849.09783613,1945.82476484,317.212178548
171,2025-06-21T00:00:00,105,3779.86474448,1728.18799272,341.946125293
171,2025-06-21T00:00:00,106,3748.43047121,1485.71057712,377.119982347
171,2025-06-21T00:00:00,107,3761.07260518,1285.80834865,412.544042755
171,2025-06-21T00:00:00,108,3793.04925309,1126.16432103,444.48082201
171,2025-06-21T00:00:00,109,3833.14649305,938.198057014,482.491406007
171,2025-06-21T00:00:00,110,3842.36459865,737.705043889,517.443259126
171,2025-06-21T00:00:00,111,3865.61861695,553.609612912,552.001500673
171,2025-06-21T00:00:00,112,3969.86412648,396.834186305,595.50499003
171,2025-06-21T00:00:00,113,3958.70431545,244.392122875,619.052032096
171,2025-06-21T00:00:00,114,3861.74265322,119.322869631,623.736630599
171,2025-06-21T00:00:00,115,3903.41187196,78.686293341,637.454263103
171,2025-06-21T00:00:00,116,3924.43254542,49.403523478,645.838170324
171,2025-06-21T00:00:00,117,3855.84535121,18.7402623702,639.517514807
171,2025-06-21T00:00:00,118,3792.72563956,0,632.120939927
171,2025-06-21T00:00:00,119,3733.68999696,0,622.28166616
171,2025-06-21T00:00:00,120,3770.98101811,0,628.496836352
171,2025-06-21T00:00:00,121,3991.30769059,0,665.217948431
171,2025-06-21T00:00:00,122,4004.74265456,0,667.457109093
171,2025-06-21T00:00:00,123,3864.79483904,0,644.132473173
171,2025-06-21T00:00:00,124,3993.14029994,0,665.523383324
171,2025-06-21T00:00:00,125,4045.87031823,0,674.311719705
171,2025-06-21T00:00:00,126,3877.17634259,0,646.196057099
171,2025-06-21T00:00:00,127,3706.42301228,0,617.737168714
171,2025-06-21T00:00:00,128,3628.33942552,0,604.723237586
171,2025-06-21T00:00:00,129,3644.02360207,0,607.337267012
171,2025-06-21T00:00:00,130,3679.3956393,0,613.232606551
171,2025-06-21T00:00:00,131,3600.62061564,0,600.10343594
171,2025-06-21T00:00:00,132,3452.08993817,0,575.348323028
171,2025-06-21T00:00:00,133,3401.13247305,0,566.855412174
171,2025-06-21T00:00:00,134,3345.97357179,0,557.662261965
171,2025-06-21T00:00:00,135,3325.97460189,2.57442987249,553.90002867
171,2025-06-21T00:00:00,136,3494.94681428,13.7525731779,580.199040184
171,2025-06-21T00:00:00,137,3627.20868161,24.3714442973,600.472872886
171,2025-06-21T00:00:00,138,3509.57610268,34.1962548324,579.229974642
171,2025-06-21T00:00:00,139,3170.79949228,43.0142839275,521.297534726
171,2025-06-21T00:00:00,140,3137.9965649,50.6376151387,514.55982496
171,2025-06-21T00:00:00,141,3364.79604395,56.9055861066,551.315076307
171,2025-06-21T00:00:00,142,3360.07336487,61.6869169368,549.731074655
171,2025-06-21T00:00:00,143,3607.04244304,64.8814872168,590.360159304
171,2025-06-21T00:00:00,144,4063.27089696,66.4217360735,666.141526814
172,2025-06-22T00:00:00,1,4379.84901336,92.6185313245,714.538413672
172,2025-06-22T00:00:00,2,4359.82689758,89.9002572204,711.65444006
172,2025-06-22T00:00:00,3,4355.85709673,85.2565378818,711.766759808
172,2025-06-22T00:00:00,4,4199.77842312,78.7800700108,686.833058852
172,2025-06-22T00:00:00,5,4145.99076586,70.6018448927,679.231486828
172,2025-06-22T00:00:00,6,4178.22227227,60.8896515069,686.222103461
172,2025-06-22T00:00:00,7,4028.5810779,49.8461378453,663.122490009
172,2025-06-22T00:00:00,8,3934.10941554,37.7064543369,649.400493534
172,2025-06-22T00:00:00,9,4014.21984338,24.7355086033,664.914055796
172,2025-06-22T00:00:00,10,4138.63783654,11.2248656872,687.902161809
172,2025-06-22T00:00:00,11,4173.77066087,0,695.628443479
172,2025-06-22T00:00:00,12,4061.75360223,0,676.958933705
172,2025-06-22T00:00:00,13,3886.48665024,0,647.74777504
172,2025-06-22T00:00:00,14,3979.04492307,0,663.174153844
172,2025-06-22T00:00:00,15,4172.81975637,0,695.469959395
172,2025-06-22T00:00:00,16,3974.87750344,0,662.479583906
172,2025-06-22T00:00:00,17,3801.63194965,0,633.605324942
172,2025-06-22T00:00:00,18,3847.53909192,0,641.25651532
172,2025-06-22T00:00:00,19,3898.28674496,0,649.714457493
172,2025-06-22T00:00:00,20,3925.37947211,0,654.229912018
172,2025-06-22T00:00:00,21,3932.49749018,0,655.416248363
172,2025-06-22T00:00:00,22,3906.49176754,0,651.081961257
172,2025-06-22T00:00:00,23,3847.22944677,0,641.204907795
172,2025-06-22T00:00:00,24,3830.84074974,0,638.473458289
172,2025-06-22T00:00:00,25,3934.07063918,0,655.678439863
172,2025-06-22T00:00:00,26,3954.14364138,3.10469177335,658.506491602
172,2025-06-22T00:00:00,27,3827.11762714,31.9623819728,632.525874195
172,2025-06-22T00:00:00,28,3698.88271456,67.5147978158,605.227986125
172,2025-06-22T00:00:00,29,3707.95205005,104.170480825,600.630261538
172,2025-06-22T00:00:00,30,3791.81582812,152.878482822,606.48955755
172,2025-06-22T00:00:00,31,3772.97956839,270.353825973,583.77095707
172,2025-06-22T00:00:00,32,3790.94621117,420.409569453,561.756106953
172,2025-06-22T00:00:00,33,3826.21507648,575.635504462,541.763262003
172,2025-06-22T00:00:00,34,3780.8575279,734.699439321,507.693014764
172,2025-06-22T00:00:00,35,4166.1711282,907.000570644,543.195092926
172,2025-06-22T00:00:00,36,4767.35248532,1091.64108675,612.618566429
172,2025-06-22T00:00:00,37,4807.51007493,1279.38863736,588.020239596
172,2025-06-22T00:00:00,38,4760.77478113,1478.10253635,547.112040796
172,2025-06-22T00:00:00,39,4859.03975493,1689.4723926,528.261227054
172,2025-06-22T00:00:00,40,4856.65338766,1914.67507276,490.32971915
172,2025-06-22T00:00:00,41,4850.10477305,2191.37601805,443.121459168
172,2025-06-22T00:00:00,42,4882.49305889,2480.29371009,400.366558133
172,2025-06-22T00:00:00,43,4881.47094778,2689.69192846,365.29650322
172,2025-06-22T00:00:00,44,4887.66291106,2862.61864726,337.507377299
172,2025-06-22T00:00:00,45,4840.45029793,3073.70059432,294.458283935
172,2025-06-22T00:00:00,46,4748.4767209,3357.57081324,231.817651276
172,2025-06-22T00:00:00,47,5364.90915904,3607.57554887,292.888935028
172,2025-06-22T00:00:00,48,6337.19763131,3828.17558354,418.170341294
172,2025-06-22T00:00:00,49,6466.41563942,4109.23128814,392.864058546
172,2025-06-22T00:00:00,50,6315.33936358,4306.26029933,334.846510709
172,2025-06-22T00:00:00,51,6311.19540252,4434.61029607,312.764184409
172,2025-06-22T00:00:00,52,6322.02298094,4656.6359571,277.564503974
172,2025-06-22T00:00:00,53,6339.95707686,4849.65531597,248.383626815
172,2025-06-22T00:00:00,54,6396.86941727,4977.40177769,236.57793993
172,2025-06-22T00:00:00,55,6498.08150138,5150.79249676,224.548167438
172,2025-06-22T00:00:00,56,6537.61627756,5423.87870536,185.6229287
172,2025-06-22T00:00:00,57,6468.350825,5715.77504844,125.429296094
172,2025-06-22T00:00:00,58,6353.00137547,5881.20542845,78.6326578373
172,2025-06-22T00:00:00,59,6339.01045931,5991.39826154,57.935366295
172,2025-06-22T00:00:00,60,6416.15621123,6132.6420959,47.2523525543
172,2025-06-22T00:00:00,61,6440.52368819,6334.38445912,17.6898715118
172,2025-06-22T00:00:00,62,6443.19629269,6559.38366962,-19.3645628218
172,2025-06-22T00:00:00,63,6459.91456674,6735.57419942,-45.9432721139
172,2025-06-22T00:00:00,64,6481.021517,6822.88156403,-56.976674505
172,2025-06-22T00:00:00,65,6480.65716471,6972.68181386,-82.0041081921
172,2025-06-22T00:00:00,66,6456.52511288,7136.59916657,-113.345675615
172,2025-06-22T00:00:00,67,6425.20740578,7127.52242739,-117.052503602
172,2025-06-22T00:00:00,68,6372.9487699,7177.37980769,-134.071839633
172,2025-06-22T00:00:00,69,6341.84901194,7232.13609175,-148.381179968
172,2025-06-22T00:00:00,70,6368.86535016,7012.56380668,-107.283076086
172,2025-06-22T00:00:00,71,6233.59105429,6893.71973872,-110.021447405
172,2025-06-22T00:00:00,72,6063.68131294,6992.38684826,-154.784255886
172,2025-06-22T00:00:00,73,6205.43929922,7072.73779597,-144.549749459
172,2025-06-22T00:00:00,74,6251.20771908,7184.56600258,-155.559713917
172,2025-06-22T00:00:00,75,6143.06206368,7257.79949639,-185.789572117
172,2025-06-22T00:00:00,76,6239.03934103,7109.36959798,-145.055042825
172,2025-06-22T00:00:00,77,6397.83511159,6885.2082001,-81.2288480837
172,2025-06-22T00:00:00,78,6526.23300275,6751.32214423,-37.5148569127
172,2025-06-22T00:00:00,79,6647.61144517,6744.54614544,-16.1557833782
172,2025-06-22T00:00:00,80,6555.17408181,6652.42562718,-16.2085908949
172,2025-06-22T00:00:00,81,6414.77286132,6430.34180506,-2.59482395678
172,2025-06-22T00:00:00,82,6602.26861731,6225.65102151,62.7695992996
172,2025-06-22T00:00:00,83,6634.1987245,6039.36696057,99.1386273214
172,2025-06-22T00:00:00,84,6473.46303489,5914.4414916,93.1702572157
172,2025-06-22T00:00:00,85,6570.69175726,5902.28746245,111.400715803
172,2025-06-22T00:00:00,86,6676.85780728,5776.06812396,150.131613887
172,2025-06-22T00:00:00,87,6660.85278314,5513.48014789,191.228772542
172,2025-06-22T00:00:00,88,6651.35298021,5327.70815682,220.607470565
172,2025-06-22T00:00:00,89,6619.40064086,5267.19147327,225.368194598
172,2025-06-22T00:00:00,90,6580.51688961,5182.56788917,232.991500074
172,2025-06-22T00:00:00,91,6613.01240203,4879.92613341,288.847711436
172,2025-06-22T00:00:00,92,6697.16986364,4590.02107874,351.19146415
172,2025-06-22T00:00:00,93,6777.76722377,4389.55071936,398.036084068
172,2025-06-22T00:00:00,94,6811.14900696,4137.07942623,445.678263456
172,2025-06-22T00:00:00,95,6837.64223578,3863.90682347,495.622568718
172,2025-06-22T00:00:00,96,6863.16952148,3593.3184531,544.975178062
172,2025-06-22T00:00:00,97,6863.93868707,3315.43640196,591.417047517
172,2025-06-22T00:00:00,98,6912.65566102,3100.11873206,635.422821493
172,2025-06-22T00:00:00,99,6954.75123052,2948.65032476,667.683484293
